IDPOLUICAO;LAT;LONG
3428;-23,5547059;-46,4782541
3429;-23,5667013;-46,7591892
3430;-23,519222;-46,836739
3431;-23,561137;-46,788204
3432;-23,5734405;-46,739998
3433;-23,5616111;-46,6834362
3434;-23,6069243;-46,7717051
3435;-23,5806205;-46,7320241
3436;-23,5866681;-46,715608
3437;-23,5758362;-46,7301589
3438;-23,528578;-46,903313
3439;-23,5663188;-46,7459687
3440;-23,5514252;-46,6471475
3441;-23,5810806;-46,7541652
3442;-23,5482715;-46,6605882
3443;-23,528578;-46,903313
3444;-23,577243;-46,8007946
3445;-23,501056;-46,6688208
3446;-23,529118;-46,7930797
3447;-23,5975711;-46,6351181
3448;-23,5604723;-46,7550978
3449;-23,6389919;-46,6520918
3450;-23,4786006;-46,7477383
3451;-23,4351409;-47,0656614
3452;-23,599968;-46,7843919
3453;-23,559225;-46,7012221
3454;-23,5680315;-46,7929974
3455;-23,555399;-46,943584
3456;-23,5277278;-46,730703
3457;-23,5492367;-46,6996584
3458;-23,540644;-46,813175
3459;-23,5853324;-46,8047453
3460;-23,550682;-46,698851
3461;-23,4873162;-46,6136458
3462;-23,6163964;-46,7871552
3463;-23,576601;-46,733765
3464;-23,6009473;-46,7413722
3465;-23,6440464;-46,8006921
3466;-23,5049475;-46,718242
3467;-23,5719651;-46,77737
3468;-23,5421594;-46,8932025
3469;-23,6273386;-46,6894555
3470;-23,6180016;-46,7480439
3471;-23,5487812;-46,7876332
3472;-23,5652397;-46,685835
3473;-23,4721997;-46,593196
3474;-23,5767307;-46,7667621
3475;-23,574857;-46,739662
3476;-23,5313435;-46,9208839
3477;-23,7045485;-46,6845289
3478;-23,5725539;-46,7515982
3479;-23,5746421;-46,7530572
3480;-23,557358;-46,745487
3481;-23,571695;-46,77737
3482;-23,5283468;-46,7073873
3483;-23,5354666;-46,669925
3484;-23,5471333;-46,7912373
3485;-23,6026821;-46,6432603
3486;-23,5490739;-46,6837565
3487;-23,5847602;-46,7893772
3488;-23,647823;-46,6757086
3489;-23,5913317;-46,7866985
3490;-23,5651456;-46,6859838
3491;-23,569026;-46,763077
3492;-23,6124773;-46,849927
3493;-23,5725733;-46,7911579
3494;-23,5731959;-46,754441
3495;-23,4900261;-46,731487
3496;-23,5906987;-46,7906932
3497;-23,577242;-46,749969
3498;-23,5370435;-46,8094701
3499;-23,589598;-46,7869923
3500;-23,6094193;-46,7749647
3501;-23,6246648;-46,7670003
3502;-23,4607824;-46,575213
3503;-23,5410904;-46,6465409
3504;-23,6392074;-46,8025498
3505;-23,5111933;-46,7078476
3506;-23,5847602;-46,7893772
3507;-23,6706346;-46,7187553
3508;-23,6212186;-46,7459981
3509;-23,6117236;-46,7529679
3510;-23,5605047;-46,7550876
3511;-23,5847055;-46,7581973
3512;-23,6300774;-46,6260146
3513;-23,6188057;-46,6124956
3514;-23,5349118;-46,6810233
3515;-23,6901233;-46,6957757
3516;-23,5795157;-46,7611894
3517;-23,567252;-46,661158
3518;-23,4542498;-46,5337925
3519;-23,5682597;-46,7600385
3520;-23,59361;-46,766629
3521;-23,5021277;-46,3744891
3522;-23,5034628;-46,870387
3523;-23,5712728;-46,7586465
3524;-23,5994479;-46,7760738
3525;-23,6203098;-46,804791
3526;-23,5416284;-46,6836769
3527;-23,6418378;-46,7789985
3528;-23,6180197;-46,7553267
3529;-23,5661668;-46,7925315
3530;-23,6163964;-46,7871552
3531;-23,5532659;-46,7484029
3532;-23,603483;-46,738427
3533;-23,5340866;-46,6918855
3534;-23,5393764;-46,6803421
3535;-23,5235682;-46,9009146
3536;-23,6376436;-46,7929812
3537;-23,5857378;-46,83328
3538;-23,572737;-46,808498
3539;-23,6258749;-46,4623957
3540;-23,5936034;-46,6844557
3541;-23,5794794;-46,6421593
3542;-23,5905234;-46,7283525
3543;-23,519222;-46,836739
3544;-23,597379;-46,7932693
3545;-23,5628643;-46,7091325
3546;-23,548943;-46,638817
3547;-23,581619;-46,769436
3548;-24,0242499;-46,4672442
3549;-23,48231;-46,6527588
3550;-23,5968541;-46,7917147
3551;-23,5417169;-46,6880924
3552;-23,6435533;-46,5969424
3553;-23,553193;-46,3725857
3554;-23,5966621;-46,7838339
3555;-23,5721696;-46,7597367
3556;-23,5450267;-46,6884545
3557;-23,633155;-46,9380421
3558;-23,5950557;-46,6672295
3559;-23,5374528;-46,7575432
3560;-23,685642;-46,634827
3561;-23,5552956;-46,7452158
3562;-23,6293436;-46,6695967
3563;-23,4750218;-46,6628488
3564;-23,5001163;-46,6980554
3565;-23,313745;-46,231108
3566;-23,6027194;-46,6451521
3567;-23,5609035;-46,7484544
3568;-23,607832;-46,75288
3569;-23,6091862;-46,7828861
3570;-23,5710648;-46,7126535
3571;-23,5348903;-46,6782994
3572;-23,5342241;-46,8323001
3573;-23,5316048;-46,8876068
3574;-22,9724082;-46,5416664
3575;-23,5399919;-46,8330179
3576;-23,5967994;-46,9072021
3577;-23,5716455;-46,7141475
3578;-23,5767109;-46,7170198
3579;-23,5915847;-46,7473304
3580;-23,5879604;-46,7401478
3581;-23,7518346;-46,6972712
3582;-23,5506868;-46,6817731
3583;-20,809665;-49,3838735
3584;-23,6163964;-46,7871552
3585;-23,5324235;-46,8204257
3586;-23,5706798;-46,7446735
3587;-23,5614737;-46,6876935
3588;-23,5794403;-46,7146795
3589;-23,5706798;-46,7446735
3590;-23,543211;-46,911154
3591;-23,5681025;-46,7110282
3592;-23,5421784;-46,7914767
3593;-23,535928;-46,8185
3594;-23,566762;-46,6894349
3595;-23,430135;-46,824563
3596;-23,541289;-46,716745
3597;-23,5612553;-46,8079921
3598;-23,63602;-46,5970211
3599;-23,5647491;-46,7493297
3600;-23,5769656;-46,7604405
3601;-23,6219461;-46,6885241
3602;-23,0855108;-49,5338115
3603;-23,5538649;-46,8439848
3604;-23,5673361;-46,6545011
3605;-23,5618149;-46,8078733
3606;-23,5784273;-46,7428404
3607;-23,6098247;-46,8394749
3608;-23,5769014;-46,869499
3609;-23,6022564;-46,7410949
3610;-23,5940031;-46,734231
3611;-23,5699384;-46,754447
3612;-23,5589021;-46,7492231
3613;-23,5843136;-46,640933
3614;-23,5016492;-46,8040777
3615;-23,5739202;-46,7428574
3616;-23,6633377;-46,8202075
3617;-23,5788758;-46,6433309
3618;-23,5710875;-46,7578396
3619;-23,6462445;-46,790385
3620;-23,549202;-46,93729
3621;-23,4082137;-46,7430206
3622;-22,0087175;-47,8909142
3623;-23,5542833;-46,6887051
3624;-23,6339083;-46,8017979
3625;-23,5044314;-46,5190593
3626;-23,6350018;-47,0416371
3627;-23,5827812;-46,7623844
3628;-23,5501304;-46,7937759
3629;-23,4873214;-46,6198931
3630;-23,560963;-46,788971
3631;-23,519222;-46,836739
3632;-23,5615252;-46,7474431
3633;-23,5922526;-46,6983424
3634;-23,6128635;-46,8331415
3635;-23,570321;-46,7317785
3636;-23,4765949;-46,6539216
3637;-23,5333175;-46,7604675
3638;-23,666853;-46,605167
3639;-23,5810522;-46,7640473
3640;-23,5802482;-46,9131386
3641;-23,62077;-46,7674696
3642;-23,5442274;-46,808669
3643;-23,597197;-46,77507
3644;-23,6134442;-46,6795567
3645;-23,598213;-46,7872332
3646;-23,472485;-46,587764
3647;-23,5349591;-46,6726334
3648;-23,5790221;-46,7424742
3649;-23,549202;-46,93729
3650;-23,5671096;-46,751147
3651;-23,564907;-46,758428
3652;-23,5735102;-46,7438265
3653;-23,5643157;-46,7426608
3654;-23,563068;-46,7708252
3655;-23,5808183;-46,765295
3656;-23,592297;-46,628532
3657;-23,6210841;-46,5684046
3658;-23,5303433;-46,8208712
3659;-23,583136;-46,728789
3660;-23,5735145;-46,657533
3661;-23,6539596;-46,8158162
3662;-23,561684;-46,5880054
3663;-23,6043765;-46,6841537
3664;-23,6172319;-46,6797332
3665;-23,5398225;-46,671808
3666;-23,5346708;-46,7172167
3667;-23,4963295;-46,7688452
3668;-23,5848984;-46,7902163
3669;-23,5642138;-46,698725
3670;-23,568278;-46,764586
3671;-23,5625537;-46,6511553
3672;-23,5796875;-46,7495646
3673;-23,5629305;-46,8457945
3674;-23,5524679;-46,8244753
3675;-23,5643529;-46,6990465
3676;-23,6183273;-47,002957
3677;-23,5504946;-46,7776587
3678;-23,5124931;-46,7889382
3679;-23,519222;-46,836739
3680;-23,5719123;-46,6355958
3681;-23,1904918;-46,8859881
3682;-23,5834723;-46,7511112
3683;-23,4046641;-46,7662337
3684;-23,4421918;-46,4001579
3685;-23,549202;-46,93729
3686;-23,4608851;-46,647843
3687;-23,5670694;-46,690501
3688;-23,5503569;-46,7819362
3689;-23,5809536;-46,7541963
3690;-23,5530384;-46,7568872
3691;-23,4818876;-46,6355726
3692;-23,5367728;-46,8237823
3693;-23,5783035;-46,6729261
3694;-23,5610658;-46,7897275
3695;-23,5784243;-46,7311075
3696;-23,5659549;-46,7526646
3697;-23,5841154;-46,7529687
3698;-23,4958999;-46,732336
3699;-23,5873521;-46,8033382
3700;-23,5816959;-46,7149366
3701;-23,6205976;-46,8267988
3702;-23,5488448;-46,7523615
3703;-23,528476;-46,7279585
3704;-23,624399;-46,620796
3705;-23,5783514;-46,7533414
3706;-23,542569;-46,490527
3707;-23,4673468;-46,5685493
3708;-23,5165968;-46,7862707
3709;-23,546844;-46,778687
3710;-23,589788;-46,7841977
3711;-23,658744;-46,801242
3712;-23,565607;-46,789215
3713;-23,6051804;-46,6401385
3714;-23,4646469;-46,5933847
3715;-23,5662375;-46,7625468
3716;-23,5816059;-46,7544638
3717;-23,5502736;-46,6437462
3718;-23,514093;-46,77037
3719;-23,572052;-46,753579
3720;-23,5290971;-46,7283663
3721;-23,6089224;-46,6265775
3722;-23,6098247;-46,8394749
3723;-23,191024;-46,914765
3724;-23,5740787;-46,7532629
3725;-23,548822;-46,6881596
3726;-23,570454;-46,750771
3727;-23,6277463;-46,8080103
3728;-23,59156;-46,816364
3729;-23,5448765;-46,9166289
3730;-23,5336394;-46,7923582
3731;-23,5945184;-46,5787721
3732;-23,5822437;-46,7529498
3733;-23,5559177;-46,5803146
3734;-23,5728777;-46,7465052
3735;-23,5757149;-46,8079817
3736;-23,0855108;-49,5338115
3737;-23,5619819;-46,7449063
3738;-23,531693;-46,789925
3739;-23,5781112;-46,74489
3740;-23,6070259;-46,6671678
3741;-23,566151;-46,81147
3742;-23,62579;-46,605799
3743;-23,5827501;-46,7496425
3744;-23,5652016;-46,7487768
3745;-23,315474;-46,574538
3746;-23,6098247;-46,8394749
3747;-23,5419797;-46,7190756
3748;-23,6834411;-46,6770572
3749;-23,6242632;-46,6800084
3750;-23,5964984;-46,7864981
3751;-23,5891599;-46,7803002
3752;-23,6167851;-46,7834234
3753;-23,5582056;-46,6282587
3754;-23,5764824;-46,728691
3755;-23,5847602;-46,7893772
3756;-23,536039;-46,6818641
3757;-23,516485;-46,786327
3758;-23,6474823;-46,7677273
3759;-23,5768264;-46,7279035
3760;-23,5782806;-46,7595317
3761;-23,564105;-46,811863
3762;-23,5378308;-46,7137035
3763;-23,5801192;-46,7975717
3764;-23,5788705;-46,759323
3765;-23,541699;-46,719119
3766;-23,571458;-46,7264421
3767;-23,5350804;-46,7609513
3768;-23,5682986;-46,7484184
3769;-23,155835;-47,0565084
3770;-23,541857;-46,868045
3771;-23,5528305;-46,4988649
3772;-23,5808672;-46,742676
3773;-23,5665126;-46,7600634
3774;-23,5743931;-46,7597276
3775;-23,5034628;-46,870387
3776;-23,57667;-46,7189173
3777;-23,4822561;-46,6399747
3778;-23,4911998;-46,4697235
3779;-23,569851;-46,797208
3780;-23,5531154;-46,6603424
3781;-23,5514919;-46,7623808
3782;-23,571221;-46,752612
3783;-23,5555274;-46,6965235
3784;-23,454912;-46,605838
3785;-23,5589904;-46,3702348
3786;-23,545657;-46,712326
3787;-23,6058834;-46,7151482
3788;-23,6186707;-46,7734357
3789;-23,4611893;-46,6301489
3790;-23,550694;-46,7649966
3791;-23,5595391;-46,6669787
3792;-23,5099377;-46,3994631
3793;-23,613472;-46,831497
3794;-23,5478259;-46,7640262
3795;-23,5745247;-46,7482715
3796;-23,5921036;-46,5811092
3797;-23,5692225;-46,701557
3798;-23,6197364;-46,7829312
3799;-23,5725719;-46,755395
3800;-23,5725881;-46,6522108
3801;-23,4718906;-46,6300972
3802;-23,5658057;-46,815515
3803;-23,5308827;-46,7277361
3804;-23,604312;-46,6623761
3805;-23,6446324;-46,8059534
3806;-23,593051;-46,745637
3807;-23,5815105;-46,7438865
3808;-23,586937;-46,801533
3809;-23,5973255;-46,7250044
3810;-23,5159365;-46,7176623
3811;-23,5471805;-46,7456554
3812;-23,531693;-46,789925
3813;-23,571473;-46,7330741
3814;-23,585043;-46,571672
3815;-23,531693;-46,789925
3816;-23,5535287;-46,7445234
3817;-23,6080554;-46,6324437
3818;-23,5801192;-46,7975717
3819;-23,531693;-46,789925
3820;-23,6037206;-46,8769529
3821;-23,5890981;-46,7971187
3822;-23,5812075;-46,7745606
3823;-23,5501309;-46,6481618
3824;-23,5806111;-46,7662012
3825;-23,7052196;-47,0268977
3826;-23,5658443;-46,7462461
3827;-23,5620094;-46,744956
3828;-23,5779181;-46,7760499
3829;-23,60347;-46,7931878
3830;-23,598651;-46,726565
3831;-23,6206586;-46,6749383
3832;-23,7588749;-46,6725114
3833;-23,5302828;-46,7005994
3834;-23,5748287;-46,7074512
3835;-23,4805436;-46,6670963
3836;-23,6180834;-46,9410882
3837;-23,5419917;-46,7062429
3838;-23,63427;-46,627458
3839;-23,5754762;-46,7456781
3840;-23,6017867;-46,672447
3841;-23,5466015;-46,8099308
3842;-23,578851;-46,8242991
3843;-23,5719651;-46,77737
3844;-23,5698013;-46,7537118
3845;-23,5968098;-46,7547546
3846;-23,5686686;-46,8065297
3847;-23,6136064;-46,7673052
3848;-23,5090541;-46,6597886
3849;-23,552061;-46,5546095
3850;-23,5458392;-46,647713
3851;-23,561169;-46,6969825
3852;-23,6084931;-46,6640653
3853;-23,5830264;-46,7496879
3854;-23,5690899;-46,7649543
3855;-23,5643843;-46,5515557
3856;-23,5875696;-46,7633947
3857;-23,5798622;-46,7931237
3858;-23,5808672;-46,742676
3859;-23,557024;-46,7452599
3860;-23,5498126;-46,749688
3861;-22,8945762;-47,031529
3862;-23,549202;-46,93729
3863;-23,5656586;-46,7536367
3864;-23,587799;-46,792729
3865;-23,549202;-46,93729
3866;-23,519222;-46,836739
3867;-23,5980887;-46,7935062
3868;-23,6200178;-46,7709285
3869;-23,6682292;-46,8027682
3870;-23,5572181;-46,6785659
3871;-23,5800497;-46,8165547
3872;-23,5512588;-46,931695
3873;-23,547419;-46,787762
3874;-23,531693;-46,789925
3875;-23,4925591;-46,8020617
3876;-23,6191147;-46,7847262
3877;-24,566668;-48,700001
3878;-23,5891925;-46,6731539
3879;-23,6177157;-46,6411474
3880;-23,4863481;-46,4328117
3881;-23,5736159;-46,7468367
3882;-23,5349674;-46,8264632
3883;-23,65;-46,700001
3884;-23,5590953;-46,7508866
3885;-23,5418562;-46,8680409
3886;-23,4510401;-46,5357626
3887;-23,5809481;-46,7464422
3888;-23,6491027;-46,6227813
3889;-23,6459606;-46,7567782
3890;-23,5934622;-46,6303865
3891;-23,5553451;-46,7511224
3892;-23,6001993;-46,7933282
3893;-23,5920007;-46,6709026
3894;-23,6593122;-46,8075702
3895;-23,551911;-46,720141
3896;-23,5794892;-46,7676047
3897;-23,5385872;-46,7133488
3898;-23,5882611;-46,7479023
3899;-23,5795651;-46,7447512
3900;-23,494909;-46,787762
3901;-23,538953;-46,819785
3902;-23,6067711;-46,9373493
3903;-23,5387022;-46,6576939
3904;-23,567252;-46,661158
3905;-23,682884;-46,7964162
3906;-23,659079;-46,6575602
3907;-23,6068495;-46,6546783
3908;-23,5496364;-46,681386
3909;-23,7736296;-46,7218274
3910;-23,5801192;-46,7975717
3911;-23,5702039;-46,7448564
3912;-23,689585;-46,564739
3913;-23,5099436;-47,4477497
3914;-23,4703531;-46,7121816
3915;-23,5249988;-46,7309612
3916;-23,5433749;-46,7207493
3917;-23,5879358;-46,6402596
3918;-23,5930521;-46,7234097
3919;-23,6604363;-46,6071557
3920;-23,6207087;-46,6529645
3921;-23,549202;-46,93729
3922;-23,6118157;-46,5749169
3923;-23,541676;-46,6784338
3924;-23,5513083;-46,6416943
3925;-23,4804778;-46,6571932
3926;-23,5920569;-46,7665993
3927;-23,6189645;-46,8012694
3928;-23,5614054;-46,7443239
3929;-23,5734756;-46,7469273
3930;-23,5964957;-46,7956977
3931;-23,5810522;-46,7640473
3932;-23,6679452;-46,5682246
3933;-23,5686488;-46,7437382
3934;-23,5584731;-46,7516827
3935;-23,5634046;-46,7433327
3936;-23,516525;-46,786572
3937;-23,5738816;-46,7764915
3938;-23,5801192;-46,7975717
3939;-23,5704755;-46,7507347
3940;-23,4396876;-46,4212515
3941;-23,6123792;-46,7294885
3942;-23,6551842;-46,6841669
3943;-23,565327;-46,813091
3944;-23,6221509;-46,7625367
3945;-23,5350951;-46,6898903
3946;-23,5454828;-46,4919767
3947;-23,5693651;-46,7657232
3948;-23,5701426;-46,7962835
3949;-23,6018687;-46,746896
3950;-23,571045;-46,7461434
3951;-23,5745374;-46,717789
3952;-23,5460966;-46,8098533
3953;-22,883333;-45,549999
3954;-23,4730659;-46,8731115
3955;-23,5922804;-46,7845827
3956;-23,4791695;-46,7054901
3957;-23,5762074;-46,9200965
3958;-23,548468;-46,6894976
3959;-23,5622206;-46,5359072
3960;-23,5011104;-46,4195751
3961;-23,5836186;-46,7213382
3962;-23,531693;-46,789925
3963;-23,5386438;-46,6868654
3964;-23,5659275;-46,6587834
3965;-23,5471333;-46,7912373
3966;-23,5534041;-46,7441401
3967;-23,5546013;-46,6745095
3968;-23,5917657;-46,7930538
3969;-23,557024;-46,7452599
3970;-23,5835548;-46,7407987
3971;-23,5436543;-46,6728232
3972;-23,5836809;-46,6828048
3973;-23,5196963;-46,5552911
3974;-23,5827881;-46,6697163
3975;-23,599775;-46,794733
3976;-23,6144005;-46,9481652
3977;-23,5436388;-46,7587949
3978;-23,5744861;-46,7316576
3979;-23,6227857;-46,9274044
3980;-23,5736105;-46,7546143
3981;-23,523289;-46,858097
3982;-23,586344;-46,599726
3983;-23,5752032;-46,7623627
3984;-23,5769622;-46,7443206
3985;-23,6363825;-46,6098798
3986;-23,5454965;-46,7452189
3987;-23,650234;-46,79158
3988;-23,4770685;-46,5838221
3989;-23,5701825;-46,6353707
3990;-23,6561302;-46,613022
3991;-23,6759257;-46,7368907
3992;-23,5995754;-46,7856748
3993;-23,6212186;-46,7459981
3994;-23,5540828;-46,7521427
3995;-23,5633047;-46,6318213
3996;-23,5853473;-46,7465802
3997;-23,6191846;-46,8167241
3998;-23,5920007;-46,6709026
3999;-23,519222;-46,836739
4000;-23,5934632;-46,7457796
4001;-23,5418111;-46,6460297
4002;-23,541069;-46,31073
4003;-23,57676;-46,7227228
4004;-23,4965329;-46,7237597
4005;-23,581985;-46,749481
4006;-23,5500746;-46,8020868
4007;-23,276137;-46,740873
4008;-23,5819408;-46,7362512
4009;-23,5509965;-46,6802306
4010;-23,5779412;-46,6436763
4011;-23,570837;-46,777321
4012;-23,5710543;-46,7323128
4013;-23,4365913;-46,7715666
4014;-23,499539;-46,6882073
4015;-23,531693;-46,789925
4016;-23,6021703;-46,7665589
4017;-23,64874;-46,8648371
4018;-23,5302222;-46,801582
4019;-23,6031604;-46,7959649
4020;-23,519222;-46,836739
4021;-23,6069243;-46,7717051
4022;-23,5715762;-46,7641756
4023;-23,5936261;-46,9176116
4024;-23,5363875;-46,8205578
4025;-23,572309;-46,7404695
4026;-23,5691389;-46,7282549
4027;-23,5696048;-46,7273422
4028;-23,5237213;-46,5275949
4029;-23,577655;-46,754437
4030;-23,6197783;-46,7829127
4031;-23,5399932;-46,9266187
4032;-23,5804964;-46,7490416
4033;-23,584908;-46,742088
4034;-23,531693;-46,789925
4035;-23,621959;-46,7817507
4036;-23,5604974;-46,778249
4037;-23,5710031;-46,7479403
4038;-23,5933572;-46,7963976
4039;-23,5310022;-46,6924182
4040;-23,58696;-46,801995
4041;-23,5719651;-46,77737
4042;-23,6594593;-46,4376857
4043;-23,548943;-46,638817
4044;-23,4681325;-46,6112897
4045;-23,567449;-46,6216985
4046;-23,5625063;-46,7440036
4047;-23,589426;-46,6704089
4048;-23,6138938;-46,8386964
4049;-23,6083917;-46,9310198
4050;-23,5466698;-46,8306359
4051;-23,5702678;-46,0411417
4052;-23,4642182;-45,0539607
4053;-23,6598329;-46,6072336
4054;-23,5764518;-46,7543803
4055;-23,5288367;-46,7276564
4056;-23,622877;-46,77132
4057;-23,7417963;-46,6952692
4058;-23,5632014;-46,6891793
4059;-23,657163;-46,6106294
4060;-23,5702232;-46,7498649
4061;-23,6770457;-46,7403071
4062;-23,58743;-46,8032502
4063;-23,5435745;-46,7526522
4064;-23,5522903;-46,6807843
4065;-23,5955744;-46,7841774
4066;-23,6066831;-46,9336725
4067;-23,5688696;-46,7650191
4068;-23,5677398;-46,7500079
4069;-23,5344203;-46,8228395
4070;-23,5792471;-46,67253
4071;-23,5408192;-46,746658
4072;-23,5772207;-46,7287593
4073;-23,5348928;-46,663383
4074;-23,5406469;-46,7270437
4075;-23,5817857;-46,7553814
4076;-23,4872257;-46,6135081
4077;-23,581043;-46,745526
4078;-23,5509966;-46,647797
4079;-23,6042861;-46,9396193
4080;-23,717459;-46,849457
4081;-23,584413;-46,5706558
4082;-23,5848984;-46,7902163
4083;-23,5312916;-46,4200399
4084;-23,5758732;-46,7452418
4085;-22,889128;-46,414371
4086;-23,582739;-46,749641
4087;-23,5735175;-46,7278703
4088;-23,5685954;-46,7495219
4089;-23,4513442;-46,6959172
4090;-23,5787295;-46,7582692
4091;-23,571695;-46,77737
4092;-23,600971;-46,791088
4093;-23,5167058;-46,7697808
4094;-23,5338192;-46,8279802
4095;-23,5832542;-46,7599989
4096;-23,5847602;-46,7893772
4097;-23,5444366;-46,686512
4098;-23,301856;-51,1996207
4099;-23,6002247;-46,7847143
4100;-23,637655;-46,6435097
4101;-23,4969274;-46,6674458
4102;-23,6145986;-46,7462695
4103;-23,582612;-46,7350405
4104;-23,519222;-46,836739
4105;-23,5061611;-46,5677917
4106;-23,5851928;-46,7566022
4107;-23,567998;-46,804872
4108;-23,5796632;-46,8077023
4109;-23,5477285;-46,8006872
4110;-22,9390187;-45,4613477
4111;-23,5019062;-46,5563356
4112;-23,563086;-46,754748
4113;-23,5438331;-46,6496402
4114;-23,6648019;-46,7991903
4115;-23,5529655;-46,6815814
4116;-23,5597253;-46,6795325
4117;-23,5394899;-46,6694406
4118;-23,6188057;-46,6124956
4119;-23,5761086;-46,6462769
4120;-23,4937703;-46,7407359
4121;-23,5658164;-46,8378699
4122;-23,5623445;-46,650406
4123;-23,531693;-46,789925
4124;-23,658744;-46,801242
4125;-23,65;-46,700001
4126;-23,6255897;-46,5947598
4127;-23,5700425;-46,7289117
4128;-23,583125;-46,7620891
4129;-23,719713;-46,5671059
4130;-23,531693;-46,789925
4131;-23,5685083;-46,7649018
4132;-23,5326017;-46,6825302
4133;-23,5677075;-46,6468356
4134;-23,5609361;-46,7952041
4135;-23,4749016;-46,7268521
4136;-23,6757923;-46,802762
4137;-23,6134446;-46,8388042
4138;-23,5756776;-46,7712767
4139;-23,5900265;-46,7973342
4140;-23,5963157;-46,7671651
4141;-23,5846659;-46,7910932
4142;-23,5472271;-46,8220115
4143;-23,582312;-46,7456157
4144;-23,576147;-46,7292577
4145;-23,5964485;-46,7596372
4146;-23,5240228;-46,8382212
4147;-23,519222;-46,836739
4148;-23,5671235;-46,8074097
4149;-23,5281301;-46,8453987
4150;-23,560601;-46,641166
4151;-23,4608851;-46,647843
4152;-23,4999306;-46,7916891
4153;-23,5230476;-46,7133672
4154;-23,5817242;-46,7640865
4155;-23,5195265;-46,7871085
4156;-23,5101801;-46,78783
4157;-23,6125175;-46,5065338
4158;-23,566063;-46,7468927
4159;-23,5791729;-46,8033637
4160;-23,5841627;-46,7685652
4161;-23,571695;-46,77737
4162;-23,5504295;-46,4808247
4163;-23,5648953;-46,657085
4164;-23,607832;-46,75288
4165;-23,5739269;-46,7169192
4166;-23,5624059;-46,7883186
4167;-23,6402428;-46,777316
4168;-23,6801103;-46,6359237
4169;-23,6100713;-46,8651926
4170;-23,5693684;-46,7559826
4171;-23,5571249;-46,7452867
4172;-23,6258637;-46,8058151
4173;-23,5456009;-46,6739602
4174;-23,5436042;-46,743777
4175;-23,5606621;-46,6896394
4176;-23,5716148;-46,7450602
4177;-23,566586;-46,820633
4178;-23,5615122;-46,6904468
4179;-23,5718127;-46,7267356
4180;-23,7538561;-46,6826509
4181;-23,6118506;-46,6842867
4182;-23,5545933;-46,7970422
4183;-23,6752937;-46,7516324
4184;-23,4125348;-46,7519311
4185;-23,5626339;-46,647791
4186;-23,4689812;-46,7465324
4187;-23,5331978;-46,8502537
4188;-23,6021903;-46,7989088
4189;-23,597827;-46,6163994
4190;-23,5713364;-46,7337288
4191;-23,5522394;-46,8409947
4192;-23,5848984;-46,7902163
4193;-23,5978378;-46,7862815
4194;-23,6049872;-46,7066947
4195;-23,495211;-46,808105
4196;-23,571695;-46,77737
4197;-23,5621797;-46,7434696
4198;-23,5395581;-46,8654324
4199;-23,6227213;-46,6387638
4200;-23,5731534;-46,8161831
4201;-23,6102124;-46,7637308
4202;-23,5702194;-46,7271316
4203;-23,5334653;-46,7604653
4204;-23,7120239;-46,8509547
4205;-23,5544549;-46,7868357
4206;-23,5694394;-46,7925982
4207;-23,5374449;-46,8087726
4208;-23,5028468;-46,7912308
4209;-23,6018675;-46,7666125
4210;-23,5392145;-46,8197984
4211;-23,5242793;-46,8537883
4212;-23,6223405;-46,6830245
4213;-23,57314;-46,7398573
4214;-23,5803666;-46,6690578
4215;-23,5742908;-46,7260631
4216;-23,5965641;-46,6488672
4217;-23,6355089;-46,7792552
4218;-23,5589427;-46,8134
4219;-23,7115329;-46,8521489
4220;-23,4668264;-46,6812469
4221;-23,5317622;-46,7268755
4222;-23,505891;-46,8049769
4223;-23,6219963;-46,6885593
4224;-23,5723498;-46,7358414
4225;-23,607832;-46,75288
4226;-23,566489;-46,7598359
4227;-23,6118449;-46,7259685
4228;-23,5376332;-46,7574661
4229;-23,5371586;-46,7179245
4230;-23,6144785;-46,7455078
4231;-23,5733985;-46,7291415
4232;-23,6192925;-46,8574371
4233;-23,5967302;-46,7758121
4234;-23,607703;-46,7735753
4235;-23,6136873;-46,7908763
4236;-23,545778;-46,5267381
4237;-23,5664223;-46,7599804
4238;-23,5212249;-46,84125
4239;-23,567684;-46,7476506
4240;-23,5987429;-46,742638
4241;-23,6286732;-46,6989815
4242;-23,550102;-46,931976
4243;-23,5902115;-46,7634194
4244;-23,4995062;-46,7918091
4245;-23,5746603;-46,6429117
4246;-23,5776807;-46,7523553
4247;-23,5924696;-46,7704874
4248;-23,539749;-46,828812
4249;-23,5758834;-46,7291658
4250;-23,5783364;-46,7625814
4251;-23,5519444;-46,6422958
4252;-23,3195197;-46,5903711
4253;-23,5699247;-46,7307732
4254;-23,5660617;-46,6585774
4255;-23,5835461;-46,7912775
4256;-23,5054839;-46,7439645
4257;-23,5766036;-46,7764318
4258;-23,5709869;-46,731257
4259;-23,6379963;-46,7695635
4260;-20,34037;-49,198097
4261;-23,6007341;-46,6685565
4262;-23,5759272;-46,7252553
4263;-23,5786003;-46,7428334
4264;-23,592297;-46,628532
4265;-23,5428157;-46,7159799
4266;-23,4921743;-46,7036557
4267;-23,6273208;-46,6325713
4268;-23,5511059;-46,8074616
4269;-23,593027;-46,7291785
4270;-23,6549239;-46,7903761
4271;-23,5485815;-46,8343655
4272;-23,6357824;-46,7723408
4273;-23,6434973;-46,6396026
